# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Sat Sep 10 22:12:55 2022.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"SERS-CPLX[c]"	4	69	1.3406739956313101e-06	514.5207329596167	1266.1415239786961	{"serT-tRNA[c]": 231.08177927343374, "serU-tRNA[c]": 426.1409624929951, "serV-tRNA[c]": 63.36482358712999, "serW-tRNA[c]": 36.82206473115377, "serX-tRNA[c]": 36.82206473115377}	{"serT-tRNA[c]__basal": 0.3253268316715798, "serU-tRNA[c]__basal": 0.3040161963743003, "serV-tRNA[c]__basal": 0.27250637732137056, "serW-tRNA[c]__basal": 0.3816581798384339, "serX-tRNA[c]__basal": 0.3816581798384339, "serT-tRNA[c]__with_aa": 0.3477834451396665, "serU-tRNA[c]__with_aa": 0.3234561749526124, "serV-tRNA[c]__with_aa": 0.3201077820177384, "serW-tRNA[c]__with_aa": 0.40241081570515, "serX-tRNA[c]__with_aa": 0.40241081570515}	{"serT-tRNA[c]__basal": 0.7861402537592476, "serU-tRNA[c]__basal": 0.7682532951957055, "serV-tRNA[c]__basal": 0.6612783149761062, "serW-tRNA[c]__basal": 0.9261372515303546, "serX-tRNA[c]__basal": 0.9261372515303546, "serT-tRNA[c]__with_aa": 0.8150025370246724, "serU-tRNA[c]__with_aa": 0.7971252580049304, "serV-tRNA[c]__with_aa": 0.7538407496546181, "serW-tRNA[c]__with_aa": 0.947653321470971, "serX-tRNA[c]__with_aa": 0.947653321470971}
"SERS-CPLX[c]"	4	70	7.646951148986845e-07	267.29024960631335	1499.5972796112742	{"serT-tRNA[c]": 105.17610582972655, "serU-tRNA[c]": 152.87007944014434, "serV-tRNA[c]": 22.374077316074484, "serW-tRNA[c]": 10.105262829814974, "serX-tRNA[c]": 10.105262829814974}	{"serT-tRNA[c]__basal": 0.3398013015220936, "serU-tRNA[c]__basal": 0.26747139139798437, "serV-tRNA[c]__basal": 0.2222172829615915, "serW-tRNA[c]__basal": 0.24188841387149965, "serX-tRNA[c]__basal": 0.24188841387149965, "serT-tRNA[c]__with_aa": 0.35821655167930044, "serU-tRNA[c]__with_aa": 0.28139783454961276, "serV-tRNA[c]__with_aa": 0.2575341745351654, "serW-tRNA[c]__with_aa": 0.25162573144196154, "serX-tRNA[c]__with_aa": 0.25162573144196154}	{"serT-tRNA[c]__basal": 0.9100440495213423, "serU-tRNA[c]__basal": 0.8752547428339871, "serV-tRNA[c]__basal": 0.6078669077501372, "serW-tRNA[c]__basal": 0.6616885621884276, "serX-tRNA[c]__basal": 0.6616885621884276, "serT-tRNA[c]__with_aa": 0.946146407986228, "serU-tRNA[c]__with_aa": 0.9230995527895204, "serV-tRNA[c]__with_aa": 0.6969485964420389, "serW-tRNA[c]__with_aa": 0.6809613677252513, "serX-tRNA[c]__with_aa": 0.6809613677252513}
"SERS-CPLX[c]"	4	74	1.2459849024225253e-06	135.6111511483409	119.98684631301688	{"serT-tRNA[c]": 101.70162497527224, "serU-tRNA[c]": 65.25005870443027, "serV-tRNA[c]": 25.017132459276866, "serW-tRNA[c]": 8.568623196607799, "serX-tRNA[c]": 8.568623196607799}	{"serT-tRNA[c]__basal": 0.2532427967400497, "serU-tRNA[c]__basal": 0.09526148743534338, "serV-tRNA[c]__basal": 0.19302307026779264, "serW-tRNA[c]__basal": 0.1593354335733012, "serX-tRNA[c]__basal": 0.1593354335733012, "serT-tRNA[c]__with_aa": 0.38330540718757455, "serU-tRNA[c]__with_aa": 0.15856506133752332, "serV-tRNA[c]__with_aa": 0.3249060132776545, "serW-tRNA[c]__with_aa": 0.24073606808781373, "serX-tRNA[c]__with_aa": 0.24073606808781373}	{"serT-tRNA[c]__basal": 0.6322250794141409, "serU-tRNA[c]__basal": 0.3373393787106516, "serV-tRNA[c]__basal": 0.5027943528511999, "serW-tRNA[c]__basal": 0.41503739770178394, "serX-tRNA[c]__basal": 0.41503739770178394, "serT-tRNA[c]__with_aa": 0.9488937785108007, "serU-tRNA[c]__with_aa": 0.8276303398896875, "serV-tRNA[c]__with_aa": 0.9102823580845002, "serW-tRNA[c]__with_aa": 0.6744751079686391, "serX-tRNA[c]__with_aa": 0.6744751079686391}
"SERS-CPLX[c]"	4	78	1.7525188525131134e-06	444.943789362125	599.1664775107844	{"serT-tRNA[c]": 343.0838353272909, "serU-tRNA[c]": 275.4198650701865, "serV-tRNA[c]": 41.99786271793422, "serW-tRNA[c]": 9.081226457180845, "serX-tRNA[c]": 9.081226457180845}	{"serT-tRNA[c]__basal": 0.367482976747123, "serU-tRNA[c]__basal": 0.18316578499804223, "serV-tRNA[c]__basal": 0.14024427341704412, "serW-tRNA[c]__basal": 0.07308327202506279, "serX-tRNA[c]__basal": 0.07308327202506279, "serT-tRNA[c]__with_aa": 0.4438888572607183, "serU-tRNA[c]__with_aa": 0.23217752860910074, "serV-tRNA[c]__with_aa": 0.18747793065030163, "serW-tRNA[c]__with_aa": 0.08769895041524282, "serX-tRNA[c]__with_aa": 0.08769895041524282}	{"serT-tRNA[c]__basal": 0.8265038611407814, "serU-tRNA[c]__basal": 0.6327063526401779, "serV-tRNA[c]__basal": 0.3338761455056485, "serW-tRNA[c]__basal": 0.17399237197787537, "serX-tRNA[c]__basal": 0.17399237197787537, "serT-tRNA[c]__with_aa": 0.9488939330957845, "serU-tRNA[c]__with_aa": 0.8636667807280413, "serV-tRNA[c]__with_aa": 0.4363344655643778, "serW-tRNA[c]__with_aa": 0.20411052717614112, "serX-tRNA[c]__with_aa": 0.20411052717614112}
"SERS-CPLX[c]"	4	79	3.606888699781028e-06	117.43245475067043	207.9369431386415	{"serT-tRNA[c]": 52.21489177778537, "serU-tRNA[c]": 363.110245970704, "serV-tRNA[c]": 18.801269739000837, "serW-tRNA[c]": 7.506161152448433, "serX-tRNA[c]": 7.506161152448433}	{"serT-tRNA[c]__basal": 0.17663531480273725, "serU-tRNA[c]__basal": 0.42999863399194344, "serV-tRNA[c]__basal": 0.18887409746745665, "serW-tRNA[c]__basal": 0.18173173906959048, "serX-tRNA[c]__basal": 0.18173173906959048, "serT-tRNA[c]__with_aa": 0.2664150076135492, "serU-tRNA[c]__with_aa": 0.5609011680198114, "serV-tRNA[c]__with_aa": 0.30970760205369996, "serW-tRNA[c]__with_aa": 0.2674804433759111, "serX-tRNA[c]__with_aa": 0.2674804433759111}	{"serT-tRNA[c]__basal": 0.49582372107545314, "serU-tRNA[c]__basal": 0.7794706120941878, "serV-tRNA[c]__basal": 0.5179078841169724, "serW-tRNA[c]__basal": 0.49834400464624456, "serX-tRNA[c]__basal": 0.49834400464624456, "serT-tRNA[c]__with_aa": 0.8372422815067075, "serU-tRNA[c]__with_aa": 0.9488616142554931, "serV-tRNA[c]__with_aa": 0.9465221460488844, "serW-tRNA[c]__with_aa": 0.8175129534728831, "serX-tRNA[c]__with_aa": 0.8175129534728831}
"SERS-CPLX[c]"	4	80	1.355269211005526e-06	188.8755841691827	1098.0183760425605	{"serT-tRNA[c]": 60.005845123898176, "serU-tRNA[c]": 426.4679450094414, "serV-tRNA[c]": 18.000955257474534, "serW-tRNA[c]": 8.70673886359887, "serX-tRNA[c]": 8.70673886359887}	{"serT-tRNA[c]__basal": 0.24278319291706624, "serU-tRNA[c]__basal": 0.5370504154306147, "serV-tRNA[c]__basal": 0.2146917036649112, "serW-tRNA[c]__basal": 0.2502640972817335, "serX-tRNA[c]__basal": 0.2502640972817335, "serT-tRNA[c]__with_aa": 0.27645699030142734, "serU-tRNA[c]__with_aa": 0.5790512912809923, "serV-tRNA[c]__with_aa": 0.267325439742856, "serW-tRNA[c]__with_aa": 0.27972729166520865, "serX-tRNA[c]__with_aa": 0.27972729166520865}	{"serT-tRNA[c]__basal": 0.7130874555842224, "serU-tRNA[c]__basal": 0.9020401756365363, "serV-tRNA[c]__basal": 0.6149641792891374, "serW-tRNA[c]__basal": 0.7168536540419284, "serX-tRNA[c]__basal": 0.7168536540419284, "serT-tRNA[c]__with_aa": 0.8327641389893049, "serU-tRNA[c]__with_aa": 0.9484441455975821, "serV-tRNA[c]__with_aa": 0.7839808932481184, "serW-tRNA[c]__with_aa": 0.8203167951318632, "serX-tRNA[c]__with_aa": 0.8203167951318632}
"SERS-CPLX[c]"	4	81	3.018898210019502e-07	128.28520393750938	351.00136765857064	{"serT-tRNA[c]": 62.26036214919562, "serU-tRNA[c]": 58.70971140623581, "serV-tRNA[c]": 18.753273655178447, "serW-tRNA[c]": 7.040777336540214, "serX-tRNA[c]": 7.040777336540214}	{"serT-tRNA[c]__basal": 0.2131342647039464, "serU-tRNA[c]__basal": 0.11067030416294586, "serV-tRNA[c]__basal": 0.1976669750537015, "serW-tRNA[c]__basal": 0.17884956980502334, "serX-tRNA[c]__basal": 0.17884956980502334, "serT-tRNA[c]__with_aa": 0.2963713018808719, "serU-tRNA[c]__with_aa": 0.16000712205019527, "serV-tRNA[c]__with_aa": 0.30350963454745583, "serW-tRNA[c]__with_aa": 0.24651502952274176, "serX-tRNA[c]__with_aa": 0.24651502952274176}	{"serT-tRNA[c]__basal": 0.576221287618522, "serU-tRNA[c]__basal": 0.37800168493303343, "serV-tRNA[c]__basal": 0.5482107524665961, "serW-tRNA[c]__basal": 0.4960369027760011, "serX-tRNA[c]__basal": 0.4960369027760011, "serT-tRNA[c]__with_aa": 0.8500903929950575, "serU-tRNA[c]__with_aa": 0.7062183430149213, "serV-tRNA[c]__with_aa": 0.9207513353721196, "serW-tRNA[c]__with_aa": 0.7478494779107795, "serX-tRNA[c]__with_aa": 0.7478494779107795}
"SERS-CPLX[c]"	4	86	3.377721112299614e-07	106.27951821092454	463.5579613450148	{"serT-tRNA[c]": 41.6787044508324, "serU-tRNA[c]": 48.76708156707898, "serV-tRNA[c]": 9.247118902990211, "serW-tRNA[c]": 4.545454527126865, "serX-tRNA[c]": 4.545454527126865}	{"serT-tRNA[c]__basal": 0.19944614921430034, "serU-tRNA[c]__basal": 0.12469199575205511, "serV-tRNA[c]__basal": 0.13585309480810615, "serW-tRNA[c]__basal": 0.1609384274334427, "serX-tRNA[c]__basal": 0.1609384274334427, "serT-tRNA[c]__with_aa": 0.2737164843103524, "serU-tRNA[c]__with_aa": 0.1753005112315352, "serV-tRNA[c]__with_aa": 0.205517789766233, "serW-tRNA[c]__with_aa": 0.21853595101014892, "serX-tRNA[c]__with_aa": 0.21853595101014892}	{"serT-tRNA[c]__basal": 0.5988730906761061, "serU-tRNA[c]__basal": 0.4551487593767616, "serV-tRNA[c]__basal": 0.41632023634775844, "serW-tRNA[c]__basal": 0.49320913835045893, "serX-tRNA[c]__basal": 0.49320913835045893, "serT-tRNA[c]__with_aa": 0.9378575167625521, "serU-tRNA[c]__with_aa": 0.8896172380308824, "serV-tRNA[c]__with_aa": 0.7390210021015724, "serW-tRNA[c]__with_aa": 0.7857949636471825, "serX-tRNA[c]__with_aa": 0.7857949636471825}
"SERS-CPLX[c]"	4	89	5.158258575748683e-07	234.26407162866832	1300.6995122856065	{"serT-tRNA[c]": 104.30642560494545, "serU-tRNA[c]": 75.20435523816562, "serV-tRNA[c]": 26.176478987335866, "serW-tRNA[c]": 11.312695044704157, "serX-tRNA[c]": 11.312695044704157}	{"serT-tRNA[c]__basal": 0.3488237871992208, "serU-tRNA[c]__basal": 0.1565759198607988, "serV-tRNA[c]__basal": 0.27300070650038105, "serW-tRNA[c]__basal": 0.28433740395598217, "serX-tRNA[c]__basal": 0.28433740395598217, "serT-tRNA[c]__with_aa": 0.37813762987598415, "serU-tRNA[c]__with_aa": 0.1720275460912117, "serV-tRNA[c]__with_aa": 0.3261767064342506, "serW-tRNA[c]__with_aa": 0.3049401285851655, "serX-tRNA[c]__with_aa": 0.3049401285851655}	{"serT-tRNA[c]__basal": 0.8880842440437783, "serU-tRNA[c]__basal": 0.7137331988167761, "serV-tRNA[c]__basal": 0.7551597759271699, "serW-tRNA[c]__basal": 0.786554228411011, "serX-tRNA[c]__basal": 0.786554228411011, "serT-tRNA[c]__with_aa": 0.9429322020372747, "serU-tRNA[c]__with_aa": 0.8321947282259717, "serV-tRNA[c]__with_aa": 0.9024808094491307, "serW-tRNA[c]__with_aa": 0.8437526279201929, "serX-tRNA[c]__with_aa": 0.8437526279201929}
"SERS-CPLX[c]"	4	91	5.911186894718627e-07	180.48360220683963	695.5517315922033	{"serT-tRNA[c]": 108.4804193477348, "serU-tRNA[c]": 47.40807330725802, "serV-tRNA[c]": 25.241752721377395, "serW-tRNA[c]": 11.977879727031073, "serX-tRNA[c]": 11.977879727031073}	{"serT-tRNA[c]__basal": 0.3314298402563005, "serU-tRNA[c]__basal": 0.0938922299788738, "serV-tRNA[c]__basal": 0.2415705532923221, "serW-tRNA[c]__basal": 0.2762765840658308, "serX-tRNA[c]__basal": 0.2762765840658308, "serT-tRNA[c]__with_aa": 0.40376599233700977, "serU-tRNA[c]__with_aa": 0.12169764615422973, "serV-tRNA[c]__with_aa": 0.3264201054022458, "serW-tRNA[c]__with_aa": 0.33510690534855797, "serX-tRNA[c]__with_aa": 0.33510690534855797}	{"serT-tRNA[c]__basal": 0.8130138900209561, "serU-tRNA[c]__basal": 0.44557525566862166, "serV-tRNA[c]__basal": 0.6554199389082394, "serW-tRNA[c]__basal": 0.7495849855956382, "serX-tRNA[c]__basal": 0.7495849855956382, "serT-tRNA[c]__with_aa": 0.9440459515457632, "serU-tRNA[c]__with_aa": 0.72833013624635, "serV-tRNA[c]__with_aa": 0.9133235543080879, "serW-tRNA[c]__with_aa": 0.9375452367113092, "serX-tRNA[c]__with_aa": 0.9375452367113092}
"SERS-CPLX[c]"	4	92	1.0666890451256612e-06	422.7648670042094	1560.0792268633659	{"serT-tRNA[c]": 179.47231610468017, "serU-tRNA[c]": 377.63789397405674, "serV-tRNA[c]": 55.287069291900586, "serW-tRNA[c]": 25.086085513060883, "serX-tRNA[c]": 25.086085513060883}	{"serT-tRNA[c]__basal": 0.36107311600468334, "serU-tRNA[c]__basal": 0.36960671761165775, "serV-tRNA[c]__basal": 0.33855324888818467, "serW-tRNA[c]__basal": 0.3702315723343979, "serX-tRNA[c]__basal": 0.3702315723343979, "serT-tRNA[c]__with_aa": 0.37369294210851006, "serU-tRNA[c]__with_aa": 0.3800018561852054, "serV-tRNA[c]__with_aa": 0.38483785526084413, "serW-tRNA[c]__with_aa": 0.3777506269354853, "serX-tRNA[c]__with_aa": 0.3777506269354853}	{"serT-tRNA[c]__basal": 0.9109605733167193, "serU-tRNA[c]__basal": 0.9140412690970147, "serV-tRNA[c]__basal": 0.8526802421904301, "serW-tRNA[c]__basal": 0.9324348413155991, "serX-tRNA[c]__basal": 0.9324348413155991, "serT-tRNA[c]__with_aa": 0.9162692967556446, "serU-tRNA[c]__with_aa": 0.9184312677736965, "serV-tRNA[c]__with_aa": 0.9424094401695348, "serW-tRNA[c]__with_aa": 0.9250865991257498, "serX-tRNA[c]__with_aa": 0.9250865991257498}
"SERS-CPLX[c]"	4	93	5.829539873822989e-07	233.84568525044725	1354.4439604416198	{"serT-tRNA[c]": 74.52924599932868, "serU-tRNA[c]": 302.4089398365892, "serV-tRNA[c]": 19.28900423954394, "serW-tRNA[c]": 11.815935699992355, "serX-tRNA[c]": 11.815935699992355}	{"serT-tRNA[c]__basal": 0.2679191597907351, "serU-tRNA[c]__basal": 0.42691195283657707, "serV-tRNA[c]__basal": 0.2074955118179855, "serW-tRNA[c]__basal": 0.30633266580809, "serX-tRNA[c]__basal": 0.30633266580809, "serT-tRNA[c]__with_aa": 0.28995080750332447, "serU-tRNA[c]__with_aa": 0.4520425223820589, "serV-tRNA[c]__with_aa": 0.24615872943684633, "serW-tRNA[c]__with_aa": 0.3262228291333357, "serX-tRNA[c]__with_aa": 0.3262228291333357}	{"serT-tRNA[c]__basal": 0.7623722604736635, "serU-tRNA[c]__basal": 0.8695173451735126, "serV-tRNA[c]__basal": 0.5783562653244615, "serW-tRNA[c]__basal": 0.8538575222790936, "serX-tRNA[c]__basal": 0.8538575222790936, "serT-tRNA[c]__with_aa": 0.8261592210556992, "serU-tRNA[c]__with_aa": 0.9075199934081936, "serV-tRNA[c]__with_aa": 0.6859737006826712, "serW-tRNA[c]__with_aa": 0.9090154019171583, "serX-tRNA[c]__with_aa": 0.9090154019171583}
"SERS-CPLX[c]"	4	95	1.5243535237784292e-06	316.806842488757	512.810213191382	{"serT-tRNA[c]": 179.21830549375935, "serU-tRNA[c]": 993.2871107703882, "serV-tRNA[c]": 61.502000742287926, "serW-tRNA[c]": 27.359275183814187, "serX-tRNA[c]": 27.359275183814187}	{"serT-tRNA[c]__basal": 0.2706870513381596, "serU-tRNA[c]__basal": 0.5102437759744082, "serV-tRNA[c]__basal": 0.27530735848108384, "serW-tRNA[c]__basal": 0.2951592510085245, "serX-tRNA[c]__basal": 0.2951592510085245, "serT-tRNA[c]__with_aa": 0.34256649166349373, "serU-tRNA[c]__with_aa": 0.5931940685510602, "serV-tRNA[c]__with_aa": 0.3802756642347757, "serW-tRNA[c]__with_aa": 0.36596124811702735, "serX-tRNA[c]__with_aa": 0.36596124811702735}	{"serT-tRNA[c]__basal": 0.6730144411239573, "serU-tRNA[c]__basal": 0.854903977920766, "serV-tRNA[c]__basal": 0.6704004885104184, "serW-tRNA[c]__basal": 0.7187410995935367, "serX-tRNA[c]__basal": 0.7187410995935367, "serT-tRNA[c]__with_aa": 0.8440956030955075, "serU-tRNA[c]__with_aa": 0.939308266503413, "serV-tRNA[c]__with_aa": 0.9163759163643826, "serW-tRNA[c]__with_aa": 0.8818765201288421, "serX-tRNA[c]__with_aa": 0.8818765201288421}
"SERS-CPLX[c]"	5	2	6.230260507475046e-07	297.8923037312992	800.7745221424686	{"serT-tRNA[c]": 134.96779357632545, "serU-tRNA[c]": 265.2419857990483, "serV-tRNA[c]": 64.1981552194757, "serW-tRNA[c]": 28.89844523517432, "serX-tRNA[c]": 28.89844523517432}	{"serT-tRNA[c]__basal": 0.26127417175780626, "serU-tRNA[c]__basal": 0.2548948273662667, "serV-tRNA[c]__basal": 0.37896076868904244, "serW-tRNA[c]__basal": 0.4111176941019443, "serX-tRNA[c]__basal": 0.4111176941019443, "serT-tRNA[c]__with_aa": 0.3065558171330301, "serU-tRNA[c]__with_aa": 0.2974084000508185, "serV-tRNA[c]__with_aa": 0.48844333418154273, "serW-tRNA[c]__with_aa": 0.475646972599045, "serX-tRNA[c]__with_aa": 0.475646972599045}	{"serT-tRNA[c]__basal": 0.5014936409057242, "serU-tRNA[c]__basal": 0.49296077575551334, "serV-tRNA[c]__basal": 0.7278587350256522, "serW-tRNA[c]__basal": 0.7896364799145117, "serX-tRNA[c]__basal": 0.7896364799145117, "serT-tRNA[c]__with_aa": 0.573450620813623, "serU-tRNA[c]__with_aa": 0.5625476756929046, "serV-tRNA[c]__with_aa": 0.9146709836785487, "serW-tRNA[c]__with_aa": 0.8907069761592791, "serX-tRNA[c]__with_aa": 0.8907069761592791}
"SERS-CPLX[c]"	5	4	1.3374780754578866e-06	133.1257993985022	1458.9531400517665	{"serT-tRNA[c]": 37.02242111438944, "serU-tRNA[c]": 280.3326171809694, "serV-tRNA[c]": 12.028499244797894, "serW-tRNA[c]": 3.900723333209245, "serX-tRNA[c]": 3.900723333209245}	{"serT-tRNA[c]__basal": 0.28935048550370157, "serU-tRNA[c]__basal": 0.612161430184725, "serV-tRNA[c]__basal": 0.2754727491999335, "serW-tRNA[c]__basal": 0.21529418584520904, "serX-tRNA[c]__basal": 0.21529418584520904, "serT-tRNA[c]__with_aa": 0.32183099254832576, "serU-tRNA[c]__with_aa": 0.6467218232765345, "serV-tRNA[c]__with_aa": 0.33511069433978724, "serW-tRNA[c]__with_aa": 0.23508964986591463, "serX-tRNA[c]__with_aa": 0.23508964986591463}	{"serT-tRNA[c]__basal": 0.7232462773631899, "serU-tRNA[c]__basal": 0.9117866829599284, "serV-tRNA[c]__basal": 0.6740157617611305, "serW-tRNA[c]__basal": 0.5267943081856573, "serX-tRNA[c]__basal": 0.5267943081856573, "serT-tRNA[c]__with_aa": 0.8247866344922993, "serU-tRNA[c]__with_aa": 0.9488539414759065, "serV-tRNA[c]__with_aa": 0.839460792887763, "serW-tRNA[c]__with_aa": 0.5889081507146857, "serX-tRNA[c]__with_aa": 0.5889081507146857}
"SERS-CPLX[c]"	5	7	2.429892878862033e-06	882.5907743958369	923.6630784104492	{"serT-tRNA[c]": 552.7573295259496, "serU-tRNA[c]": 1439.0731083904031, "serV-tRNA[c]": 204.42688529190505, "serW-tRNA[c]": 94.95799431879851, "serX-tRNA[c]": 94.95799431879851}	{"serT-tRNA[c]__basal": 0.3710633130904576, "serU-tRNA[c]__basal": 0.43269612145424236, "serV-tRNA[c]__basal": 0.4148047225262249, "serW-tRNA[c]__basal": 0.4643725372446117, "serX-tRNA[c]__basal": 0.4643725372446117, "serT-tRNA[c]__with_aa": 0.4167523602950595, "serU-tRNA[c]__with_aa": 0.4780839887460439, "serV-tRNA[c]__with_aa": 0.5111005245225468, "serW-tRNA[c]__with_aa": 0.5135940586975236, "serX-tRNA[c]__with_aa": 0.5135940586975236}	{"serT-tRNA[c]__basal": 0.6835702739387179, "serU-tRNA[c]__basal": 0.7375429048678661, "serV-tRNA[c]__basal": 0.7595002984190937, "serW-tRNA[c]__basal": 0.8502788232885936, "serX-tRNA[c]__basal": 0.8502788232885936, "serT-tRNA[c]__with_aa": 0.7382676349221545, "serU-tRNA[c]__with_aa": 0.7844610445413907, "serV-tRNA[c]__with_aa": 0.8998012850418109, "serW-tRNA[c]__with_aa": 0.9041771891792517, "serX-tRNA[c]__with_aa": 0.9041771891792517}
"SERS-CPLX[c]"	5	8	6.77956344985431e-07	225.2881415238504	1154.3624631530347	{"serT-tRNA[c]": 123.93392175545632, "serU-tRNA[c]": 259.94973987482626, "serV-tRNA[c]": 38.14508285867437, "serW-tRNA[c]": 17.48384520956577, "serX-tRNA[c]": 17.48384520956577}	{"serT-tRNA[c]__basal": 0.40908383850901314, "serU-tRNA[c]__basal": 0.4172455549382887, "serV-tRNA[c]__basal": 0.3832435650712104, "serW-tRNA[c]__basal": 0.4233367433269826, "serX-tRNA[c]__basal": 0.4233367433269826, "serT-tRNA[c]__with_aa": 0.45539774990745613, "serU-tRNA[c]__with_aa": 0.4613301633125887, "serV-tRNA[c]__with_aa": 0.4685848131702276, "serW-tRNA[c]__with_aa": 0.46461490058121163, "serX-tRNA[c]__with_aa": 0.46461490058121163}	{"serT-tRNA[c]__basal": 0.8302401245775282, "serU-tRNA[c]__basal": 0.8350977544252922, "serV-tRNA[c]__basal": 0.7768133397669976, "serW-tRNA[c]__basal": 0.8580841880228823, "serX-tRNA[c]__basal": 0.8580841880228823, "serT-tRNA[c]__with_aa": 0.9064731687961795, "serU-tRNA[c]__with_aa": 0.9085736784341257, "serV-tRNA[c]__with_aa": 0.9317920598699425, "serW-tRNA[c]__with_aa": 0.9239555432451859, "serX-tRNA[c]__with_aa": 0.9239555432451859}
"SERS-CPLX[c]"	5	11	1.8846217665665273e-06	145.08388505817598	835.7674979238452	{"serT-tRNA[c]": 70.202703419482, "serU-tRNA[c]": 366.4133436268352, "serV-tRNA[c]": 23.388505332735825, "serW-tRNA[c]": 10.844592621604928, "serX-tRNA[c]": 10.844592621604928}	{"serT-tRNA[c]__basal": 0.3253622451842173, "serU-tRNA[c]__basal": 0.5608241401846724, "serV-tRNA[c]__basal": 0.3206566832650694, "serW-tRNA[c]__basal": 0.3583232632831548, "serX-tRNA[c]__basal": 0.3583232632831548, "serT-tRNA[c]__with_aa": 0.3966661830244417, "serU-tRNA[c]__with_aa": 0.6343202086469828, "serV-tRNA[c]__with_aa": 0.42696302637807115, "serW-tRNA[c]__with_aa": 0.4282798109397498, "serX-tRNA[c]__with_aa": 0.4282798109397498}	{"serT-tRNA[c]__basal": 0.7058142253791972, "serU-tRNA[c]__basal": 0.8659914325911239, "serV-tRNA[c]__basal": 0.6833965839558149, "serW-tRNA[c]__basal": 0.7636084566018942, "serX-tRNA[c]__basal": 0.7636084566018942, "serT-tRNA[c]__with_aa": 0.873546025338004, "serU-tRNA[c]__with_aa": 0.9488616149278297, "serV-tRNA[c]__with_aa": 0.9220079758380131, "serW-tRNA[c]__with_aa": 0.9248219143154004, "serX-tRNA[c]__with_aa": 0.9248219143154004}
"SERS-CPLX[c]"	5	12	7.488716862091171e-07	116.54361129234522	403.8946600134337	{"serT-tRNA[c]": 60.829940178575036, "serU-tRNA[c]": 121.73009882685982, "serV-tRNA[c]": 16.767465106801602, "serW-tRNA[c]": 10.617493194899119, "serX-tRNA[c]": 10.617493194899119}	{"serT-tRNA[c]__basal": 0.24784625447636163, "serU-tRNA[c]__basal": 0.2450975873907588, "serV-tRNA[c]__basal": 0.208237681470419, "serW-tRNA[c]__basal": 0.31780180100454836, "serX-tRNA[c]__basal": 0.31780180100454836, "serT-tRNA[c]__with_aa": 0.34379284495221574, "serU-tRNA[c]__with_aa": 0.33822054078687036, "serV-tRNA[c]__with_aa": 0.31732430178200055, "serW-tRNA[c]__with_aa": 0.4346864718132467, "serX-tRNA[c]__with_aa": 0.4346864718132467}	{"serT-tRNA[c]__basal": 0.5186517858977083, "serU-tRNA[c]__basal": 0.5148796783367583, "serV-tRNA[c]__basal": 0.4359018132753262, "serW-tRNA[c]__basal": 0.6652117509734564, "serX-tRNA[c]__basal": 0.6652117509734564, "serT-tRNA[c]__with_aa": 0.7488918127453368, "serU-tRNA[c]__with_aa": 0.7440126799920257, "serV-tRNA[c]__with_aa": 0.6918539069564359, "serW-tRNA[c]__with_aa": 0.9477323026445641, "serX-tRNA[c]__with_aa": 0.9477323026445641}
"SERS-CPLX[c]"	5	13	1.9449090741149884e-06	193.0631282056611	1138.3018549402382	{"serT-tRNA[c]": 68.05604584567243, "serU-tRNA[c]": 1150.8538169115136, "serV-tRNA[c]": 31.101907676286334, "serW-tRNA[c]": 14.331198852178455, "serX-tRNA[c]": 14.331198852178455}	{"serT-tRNA[c]__basal": 0.2828017702603866, "serU-tRNA[c]__basal": 0.7770401141514979, "serV-tRNA[c]__basal": 0.37043926979096065, "serW-tRNA[c]__basal": 0.411366562596853, "serX-tRNA[c]__basal": 0.411366562596853, "serT-tRNA[c]__with_aa": 0.31988722949123327, "serU-tRNA[c]__with_aa": 0.8055256321338934, "serV-tRNA[c]__with_aa": 0.45771962658968174, "serW-tRNA[c]__with_aa": 0.4562484680091994, "serX-tRNA[c]__with_aa": 0.4562484680091994}	{"serT-tRNA[c]__basal": 0.5958434970009814, "serU-tRNA[c]__basal": 0.9295210605020577, "serV-tRNA[c]__basal": 0.7699938877527578, "serW-tRNA[c]__basal": 0.8550642126701289, "serX-tRNA[c]__basal": 0.8550642126701289, "serT-tRNA[c]__with_aa": 0.6660988712430144, "serU-tRNA[c]__with_aa": 0.9467621713309948, "serV-tRNA[c]__with_aa": 0.9404865316405607, "serW-tRNA[c]__with_aa": 0.9375365527275796, "serX-tRNA[c]__with_aa": 0.9375365527275796}
